pitch,roll,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,distance,time,jerk_x,jerk_y,jerk_z,is_running_backoff
0.0,2.0,-146.012,483.5153,9878.553,0.3231077,-0.9939802,10.86437,2000.0,2024-01-12 16:19:16.056299,-4481.728857370095,1493.9096191233655,-1110.5238158359896,False
-5.0,4.0,828.1995,797.0822,9366.313,-0.5168923,3.20602,2.884372,2000.0,2024-01-12 16:19:16.235852,5425.760081981364,1746.3751649930657,-2852.8623860364337,False
1.0,6.0,-232.1831,1136.979,9902.489,1.093108,-0.5039802,7.154372,2000.0,2024-01-12 16:19:16.416425,-5872.320889612511,1882.3234924379617,2969.3032734683447,False
-2.0,0.0,406.9188,-387.7697,9696.636,0.04310766,-1.55398,1.134372,2000.0,2024-01-12 16:19:16.595656,3565.8000011158783,-8507.170634544247,-1148.5345727022623,False
-2.0,-3.0,450.0043,-715.6984,10393.19,2.073108,0.1260198,14.57437,2000.0,2024-01-12 16:19:16.775813,239.15529232835817,-1820.2384586777086,3866.3721087717936,False
-5.0,1.0,1046.021,251.3322,10517.65,4.033108,-0.3639803,29.62437,2000.0,2024-01-12 16:19:16.955890,3309.7880351183103,5370.095014910289,691.1487863525,False
1.0,-1.0,-311.1732,-236.9704,9780.413,-7.096892,2.85602,16.11437,2000.0,2024-01-12 16:19:17.136104,-7531.014238627408,-2709.570843552665,-4090.897488541396,False
-1.0,0.0,236.9704,-93.35196,9718.179,-0.4468923,-0.2939802,8.134372,2000.0,2024-01-12 16:19:17.315996,3047.0704645009228,798.3592377648813,-345.9520156538389,False
0.0,0.0,-50.26644,-167.5548,9715.785,-2.756892,-1.41398,-0.4756279,2000.0,2024-01-12 16:19:17.496147,-1594.4226787528241,-411.89246798519014,-13.288852129603681,False
0.0,0.0,114.8947,-64.62828,9311.26,-0.3768923,-0.5739802,11.21437,2000.0,2024-01-12 16:19:17.675433,921.2160458708431,574.0912285398748,-2256.311145320882,False
0.0,0.0,148.4057,100.5329,9483.602,-0.4468923,1.45602,8.414372,2000.0,2024-01-12 16:19:17.855985,185.6030395675484,914.75685675041,954.5283353272218,False
1.0,1.0,-263.3004,208.2467,9926.425,0.1131077,-2.74398,9.884372,2000.0,2024-01-12 16:19:18.153643,-1383.1514691357195,361.87100632269255,1487.690571058055,False
-4.0,2.0,742.0284,454.7916,9342.377,-1.776892,-1.06398,-1.525628,2000.0,2024-01-12 16:19:18.276387,8190.4516717721435,2008.6106041843186,-4758.261096265388,False
0.0,-4.0,-38.29824,-746.8157,9581.741,-1.566892,2.85602,13.31437,2000.0,2024-01-12 16:19:18.455910,-4346.666666666667,-6693.333444739673,1333.333333333331,False
5.0,1.0,-864.1041,315.9605,9237.057,-1.146892,4.04602,22.97437,2000.0,2024-01-12 16:19:18.635584,-4596.134443492103,5915.024989703575,-1918.3855204425754,False
-1.0,2.0,256.1195,435.6425,9713.392,-0.7268924,-1.62398,0.1543722,2000.0,2024-01-12 16:19:18.815612,6222.49650054436,664.7965871975468,2645.893972048788,False
-6.0,0.0,1022.084,38.29824,9464.453,0.5331077,1.38602,6.524372,2000.0,2024-01-12 16:19:18.996171,4242.183995259167,-2200.633920214445,-1378.7127753255186,False
-4.0,1.0,789.9012,251.3322,9852.223,0.1131077,0.7560198,17.58437,766.0,2024-01-12 16:19:19.176240,-1289.410170545735,1183.0684904120087,2153.4522877341487,False
3.0,0.0,-600.8036,134.0438,9991.054,2.703108,5.02602,23.18437,707.0,2024-01-12 16:19:19.355761,-7746.752747589419,-653.3408347769899,773.341280407307,False
-3.0,-1.0,560.1118,-184.3103,10266.32,-0.3768923,1.52602,4.074372,663.0,2024-01-12 16:19:19.596417,4823.962003856126,-1322.8596004255037,1143.8152383485124,False
0.0,0.0,-203.4594,-122.0756,9713.392,-0.9368923,0.4760198,6.384372,607.0,2024-01-12 16:19:19.775567,-4262.1892269048285,347.3887803516607,-3086.396874127825,False
-2.0,0.0,406.9188,-40.69188,10151.43,0.9531076,0.9660198,7.434372,596.0,2024-01-12 16:19:19.955672,3389.0130757058387,451.8681880014436,2432.1257044501845,False
1.0,-3.0,-251.3322,-605.5909,9050.353,-1.286892,9.85602,17.72437,596.0,2024-01-12 16:19:20.196389,-2734.543052630267,-2346.7350457175858,-4574.155543646694,False
-2.0,0.0,416.4934,-33.51096,9474.027,2.913108,1.10602,-0.6156278,654.0,2024-01-12 16:19:20.436077,2786.2287640599443,2386.76921664831,1767.6062214211845,False
-3.0,3.0,579.2609,593.6227,10208.88,1.163108,-0.1539803,6.384372,425.0,2024-01-12 16:19:20.676165,677.9493352437439,2612.099146979441,3060.7652194195425,False
-2.0,0.0,476.3344,102.9265,9897.701,0.6731077,0.7560198,16.25437,573.0,2024-01-12 16:19:20.915947,-429.25031903979436,-2046.4263372563412,-1297.7579634834979,False
0.0,6.0,59.841,978.9988,9313.653,0.2531077,-0.4339803,11.49437,291.0,2024-01-12 16:19:21.096511,-2306.624797855608,4851.865820429321,-3234.576105979037,False
-2.0,1.0,438.0361,222.6085,9627.221,-0.2368924,0.6160198,0.8543722,287.0,2024-01-12 16:19:21.275859,2108.7221491179157,-4217.444855811049,1748.3774561188266,False
3.0,0.0,-574.4736,-110.1074,9409.399,1.163108,1.03602,4.214372,287.0,2024-01-12 16:19:21.455516,-5635.793205942435,-1851.9506615383757,-1212.4325798605125,False
0.0,0.0,143.6184,74.20284,10175.36,-6.116892,-10.65398,24.65437,373.0,2024-01-12 16:19:21.755603,2392.9460456467627,614.1893517546578,2552.4631190288187,False
-7.0,1.0,1263.842,220.2149,9553.018,-1.356892,-1.62398,9.254373,334.0,2024-01-12 16:19:21.996569,4648.886564909572,605.9446560925609,-2582.6963140028074,False
-28.0,-16.0,7348.475,-3944.719,13124.33,-52.17689,-43.48398,10.23437,267.0,2024-01-12 16:19:22.416596,30724.103946964482,-16285.563253486886,11459.472465836398,True
-28.0,-16.0,7348.475,-3944.719,13124.33,-52.17689,-43.48398,10.23437,267.0,2024-01-12 16:19:22.416596,30724.103946964482,-16285.563253486886,11459.472465836398,True
3.0,7.0,-907.1896,2010.658,15967.97,-8.986893,-26.12398,0.2943721,269.0,2024-01-12 16:19:22.537117,-68499.80169431053,49413.604268135845,23594.56028409986,True
3.0,7.0,-907.1896,2010.658,15967.97,-8.986893,-26.12398,0.2943721,269.0,2024-01-12 16:19:22.537117,-68499.80169431053,49413.604268135845,23594.56028409986,True
-6.0,14.0,916.7642,1969.966,7626.137,-0.6568923,-8.623981,-44.92563,74.0,2024-01-12 16:19:22.776189,7629.307488957302,-170.20813813411863,-34892.555380805774,True
-6.0,14.0,916.7642,1969.966,7626.137,-0.6568923,-8.623981,-44.92563,74.0,2024-01-12 16:19:22.776189,7629.307488957302,-170.20813813411863,-34892.555380805774,True
-3.0,0.0,655.8574,167.5548,10084.41,1.583108,-0.3639803,-5.025628,345.0,2024-01-12 16:19:22.956231,-1449.1440886015482,-10011.059641639173,13653.886315415291,True
-3.0,0.0,651.0701,-186.7039,11350.64,3.473108,-5.68398,198.8844,329.0,2024-01-12 16:19:23.135260,-26.74036050025392,-1978.7782984879543,7072.76474761072,True
-3.0,0.0,651.0701,-186.7039,11350.64,3.473108,-5.68398,198.8844,329.0,2024-01-12 16:19:23.135260,-26.74036050025392,-1978.7782984879543,7072.76474761072,True
-3.0,0.0,651.0701,-186.7039,11350.64,3.473108,-5.68398,198.8844,329.0,2024-01-12 16:19:23.135260,-26.74036050025392,-1978.7782984879543,7072.76474761072,True
-3.0,2.0,660.6447,418.887,9507.538,1.583108,4.32602,179.9144,332.0,2024-01-12 16:19:23.377372,39.54616045466528,2501.2841164419774,-7612.600779804384,True
-3.0,2.0,660.6447,418.887,9507.538,1.583108,4.32602,179.9144,332.0,2024-01-12 16:19:23.377372,39.54616045466528,2501.2841164419774,-7612.600779804384,True
-3.0,2.0,660.6447,418.887,9507.538,1.583108,4.32602,179.9144,332.0,2024-01-12 16:19:23.377372,39.54616045466528,2501.2841164419774,-7612.600779804384,True
18.0,-32.0,-2331.406,-3791.526,5881.173,9.563107,3.55602,46.14437,344.0,2024-01-12 16:19:23.675611,-10032.392477174346,-14117.580195749046,-12159.258178843145,True
8.0,-3.0,-1555.866,-528.9944,9845.041,-1.076892,11.39602,-7.965628,343.0,2024-01-12 16:19:23.856131,4296.1444715267,18072.964768446705,21958.054509195652,True
8.0,-3.0,-1555.866,-528.9944,9845.041,-1.076892,11.39602,-7.965628,343.0,2024-01-12 16:19:23.856131,4296.1444715267,18072.964768446705,21958.054509195652,True
8.0,-3.0,-1555.866,-528.9944,9845.041,-1.076892,11.39602,-7.965628,343.0,2024-01-12 16:19:23.856131,4296.1444715267,18072.964768446705,21958.054509195652,True
1.0,4.0,-325.535,698.9429,9900.095,-0.1668923,-0.3639803,-8.665627,338.0,2024-01-12 16:19:24.095865,5132.067207822002,5122.082391317043,229.64619119524176,True
-12.0,-8.0,2520.503,-1718.634,11365.0,4.453108,1.94602,-176.9456,356.0,2024-01-12 16:19:24.275721,15823.981407348101,-13441.736166711147,8144.877012721292,True
-12.0,-8.0,2520.503,-1718.634,11365.0,4.453108,1.94602,-176.9456,356.0,2024-01-12 16:19:24.275721,15823.981407348101,-13441.736166711147,8144.877012721292,True
0.0,3.0,-14.36184,598.41,9217.908,-1.216892,-3.58398,-206.8356,326.0,2024-01-12 16:19:24.455927,-14066.48413482348,12857.751684183655,-11914.653230192116,True
0.0,3.0,-14.36184,598.41,9217.908,-1.216892,-3.58398,-206.8356,326.0,2024-01-12 16:19:24.455927,-14066.48413482348,12857.751684183655,-11914.653230192116,False
5.0,7.0,-1146.554,1213.576,9316.047,0.2531077,2.57602,-188.0056,1273.0,2024-01-12 16:19:24.696114,-4713.794501784027,2561.196068063634,408.5941370682053,False
-2.0,0.0,387.7697,-134.0438,9071.896,1.163108,1.59602,14.50437,198.0,2024-01-12 16:19:24.935326,6414.074962794509,-5633.579419092687,-1020.646957510492,False
-1.0,0.0,327.9287,155.5866,9691.849,0.6731077,0.4760198,4.074372,73.0,2024-01-12 16:19:25.175397,-249.26375947115648,1206.4364292230216,2582.373547825433,False
0.0,2.0,40.69188,368.6206,9976.691,-0.7268924,-0.9239802,4.074372,55.0,2024-01-12 16:19:25.355919,-1591.1457883249686,1180.0999324182096,1577.8797044127616,True
1.0,21.0,-694.1556,7803.267,19974.93,61.57311,4.11602,-1.385628,57.0,2024-01-12 16:19:25.596477,-3054.7621779362985,30905.83726169988,41562.695898702186,True
-22.0,0.0,3185.935,23.9364,7681.191,9.493108,17.55602,-5.375628,100.0,2024-01-12 16:19:25.716593,32302.862233174597,-64765.14868960006,-102348.88774184955,True
7.0,3.0,-1247.086,531.3881,9811.53,-4.296892,-20.94398,-17.06563,53.0,2024-01-12 16:19:25.895808,-24735.769885333255,2831.524704963312,11887.057444968337,True
7.0,3.0,-1247.086,531.3881,9811.53,-4.296892,-20.94398,-17.06563,53.0,2024-01-12 16:19:25.895808,-24735.769885333255,2831.524704963312,11887.057444968337,True
7.0,3.0,-1247.086,531.3881,9811.53,-4.296892,-20.94398,-17.06563,53.0,2024-01-12 16:19:25.895808,-24735.769885333255,2831.524704963312,11887.057444968337,True
0.0,-3.0,-122.0756,-598.41,10757.02,-0.5868923,0.7560198,3.794372,73.0,2024-01-12 16:19:26.135989,4684.010808515245,-4703.9445251706,3936.572834653864,True
20.0,10.0,-3236.201,1517.568,8444.762,-9.616893,-2.39398,-144.6756,165.0,2024-01-12 16:19:26.315878,-17311.37201274119,11762.686990310693,-12853.804290423539,True
20.0,10.0,-3236.201,1517.568,8444.762,-9.616893,-2.39398,-144.6756,165.0,2024-01-12 16:19:26.315878,-17311.37201274119,11762.686990310693,-12853.804290423539,True
-16.0,-6.0,3781.951,-1570.228,13009.43,-2.336892,-28.36398,-146.0056,319.0,2024-01-12 16:19:26.496478,38860.19933554817,-17097.430786267996,25275.01661129568,True
-16.0,-6.0,3781.951,-1570.228,13009.43,-2.336892,-28.36398,-146.0056,319.0,2024-01-12 16:19:26.496478,38860.19933554817,-17097.430786267996,25275.01661129568,False
0.0,7.0,-86.17104,1012.51,7532.785,1.373108,15.17602,-170.9256,2000.0,2024-01-12 16:19:26.856118,-10755.538983427872,7181.453675898121,-15228.130908686464,False
-3.0,1.0,552.9308,258.5131,9653.55,-0.7968924,-3.30398,6.314372,2000.0,2024-01-12 16:19:27.035990,3553.092421277353,-4191.852539583704,11790.412070805904,False
-4.0,4.0,528.9944,361.4396,9234.663,-0.4468923,-1.69398,-0.8956279,2000.0,2024-01-12 16:19:27.274437,-100.3845718335728,431.6535750082827,-1756.730007087524,False
-5.0,0.0,816.2313,78.99012,9009.661,-0.7968924,-0.08398026,2.394372,2000.0,2024-01-12 16:19:27.455953,1582.4329535688312,-1556.0583089094073,-1239.5711672800217,False
-3.0,10.0,598.41,1859.858,10163.4,5.013108,-3.30398,0.9943722,2000.0,2024-01-12 16:19:27.635526,-1212.9958289943368,9917.236332856275,6424.902407377498,False
1.0,-2.0,-186.7039,-418.887,10019.78,0.2531077,-1.83398,7.994372,2000.0,2024-01-12 16:19:27.815442,-4363.780319704751,-12665.605060139176,-798.2614108806275,False
0.0,0.0,-93.35196,-2.39364,10694.78,-4.156892,0.4060197,0.5043722,2000.0,2024-01-12 16:19:27.996510,515.5628824530011,2300.204122208231,3727.881237987938,False
0.0,1.0,-100.5329,361.4396,10388.4,0.04310766,-1.48398,0.8543722,2000.0,2024-01-12 16:19:28.175882,-40.03378453716295,2028.3725442097984,-1708.0703788774224,False
0.0,6.0,136.4375,1086.713,9308.866,2.703108,1.66602,1.554372,2000.0,2024-01-12 16:19:28.476024,789.5276235915,2416.434221135329,-3596.7442077416677,False
1.0,1.0,-234.5767,222.6085,8866.043,1.303108,1.24602,3.374372,2000.0,2024-01-12 16:19:28.656114,-2060.1599200399796,-4798.181464823144,-2458.898328613473,False
-2.0,0.0,414.0997,-131.6502,10029.35,0.04310766,0.8960198,0.9943722,2000.0,2024-01-12 16:19:28.836145,3603.137237475768,-1967.7649960284616,6461.703817675849,False
-2.0,-4.0,457.1852,-890.4341,10685.21,-1.496892,-0.6439802,-3.975628,2000.0,2024-01-12 16:19:29.015695,239.96379838485117,-4226.03118908382,3652.7986633249725,False
0.0,10.0,62.23464,1756.932,9624.826,0.1131077,-0.7839803,2.464372,2000.0,2024-01-12 16:19:29.195724,-2193.8163295913437,14705.220270067603,-5890.073265973816,False
-2.0,0.0,430.8552,-45.47916,9610.465,-0.5168923,-1.62398,4.564372,2000.0,2024-01-12 16:19:29.375458,2050.9228081498213,-10028.214806324902,-79.90140986123363,False
0.0,1.0,81.38376,220.2149,9318.44,-0.3068923,-0.4339803,1.624372,2000.0,2024-01-12 16:19:29.555615,-1939.816049334747,1474.791764960562,-1620.9472848681962,False
-2.0,1.0,390.1633,253.7258,10043.71,0.2531077,-1.41398,-0.1256279,2000.0,2024-01-12 16:19:29.735276,1718.6787338376164,186.522951558769,4036.8805695170277,False
1.0,-2.0,-196.2785,-411.7061,10745.05,1.093108,-1.06398,1.624372,2000.0,2024-01-12 16:19:29.915863,-3247.419803197351,-3684.827257776031,3883.6682596200176,False
0.0,3.0,-782.7203,-840.1677,10271.11,0.04310766,-0.8539803,2.534372,2000.0,2024-01-12 16:19:30.096021,-3255.152699297283,-2378.254643146571,-2630.6908380421555,False
-1.0,2.0,339.8969,435.6425,10213.66,-1.566892,-0.2939802,3.514372,795.0,2024-01-12 16:19:30.336047,4677.064984626665,5315.300009165673,-239.34907051736366,False
0.0,0.0,112.5011,-59.841,9758.87,-0.8668922,-2.04398,0.3643722,753.0,2024-01-12 16:19:30.516672,-1258.9386851211073,-2743.1612456747403,-2517.8685121107214,False
1.0,5.0,43.08552,1117.83,9902.489,0.1131077,0.05601976,7.714372,713.0,2024-01-12 16:19:30.755698,-290.4101645846058,4926.957736815241,600.8509534527574,False
-4.0,-2.0,816.2313,-485.9089,9658.338,2.283108,-1.20398,1.064372,667.0,2024-01-12 16:19:30.996317,3213.1534916195315,-6665.055128647363,-1014.678807575461,False
-2.0,3.0,545.7499,562.5054,10455.42,1.093108,-0.01398024,-0.1956278,625.0,2024-01-12 16:19:31.175593,-1508.742943840782,5848.0460295856665,4446.116602333834,False
4.0,-3.0,-890.4341,-598.41,10223.24,-0.3768923,1.45602,-0.3356278,594.0,2024-01-12 16:19:31.356108,-7956.036894440905,-6431.129823006398,-1286.208902307289,False
-4.0,4.0,739.6348,734.8475,9801.956,1.723108,0.1260198,4.704372,568.0,2024-01-12 16:19:31.595747,6802.185370494786,5563.608177300022,-1757.9943164509937,False
-4.0,4.0,916.7642,749.2094,10627.76,-0.5168923,-0.3639803,-2.015628,534.0,2024-01-12 16:19:31.776013,982.6001575449608,79.67059789422294,4581.030255289406,False
2.0,0.0,-909.5832,105.3202,9462.06,-2.826892,2.92602,4.354372,480.0,2024-01-12 16:19:32.016053,-7608.512747875355,-2682.424595900683,-4856.273954340946,False
-3.0,-4.0,581.6545,-866.4977,10235.21,-1.846892,-3.86398,2.184372,441.0,2024-01-12 16:19:32.195786,8296.961047776424,-5407.008729615596,4301.658571325242,False
5.0,-1.0,-933.5196,-248.9386,9507.538,1.163108,2.85602,2.254372,414.0,2024-01-12 16:19:32.375302,-8440.328995744112,3440.134027050513,-4053.5216916597888,False
-7.0,3.0,1132.192,495.4835,8315.506,-0.3768923,0.9660198,5.754372,374.0,2024-01-12 16:19:32.616352,8569.639493880939,3088.247666459241,-4945.164903546986,False
0.0,-3.0,114.8947,-725.2729,10967.66,2.913108,-3.72398,-2.295628,319.0,2024-01-12 16:19:32.796387,-5650.552948037881,-6780.661538034271,14731.324464687425,False
-2.0,3.0,380.5888,581.6545,8617.104,-0.3768923,0.4060197,1.204372,286.0,2024-01-12 16:19:33.036465,1106.6990728013395,5443.76161080982,-9790.801322903391,False
3.0,1.0,-579.2609,287.2368,10196.91,-0.8668922,1.59602,1.134372,286.0,2024-01-12 16:19:33.216080,-5343.928402416279,-1639.1598697213483,8795.512624224039,False
-2.0,0.0,483.5153,-57.44736,9591.315,0.1131077,-0.9939802,0.8543722,286.0,2024-01-12 16:19:33.396112,5903.262753288304,-1914.5716317099184,-3363.8186544614255,False
0.0,0.0,162.7675,-100.5329,10103.55,2.003108,3.55602,6.664372,176.0,2024-01-12 16:19:33.576142,-1781.6352830083874,-239.32422374048767,2845.275787368765,False
-3.0,4.0,624.7401,708.5175,9083.864,-0.3768923,-3.79398,-0.8956279,117.0,2024-01-12 16:19:33.755828,2570.9994100820313,4502.5789432677,-5674.821633293633,False
0.0,-4.0,0.0,-651.0701,9093.438,-0.02689235,-1.62398,-0.9656279,91.0,2024-01-12 16:19:33.935994,-3467.580453581697,-7546.305074209341,53.13988210872487,False
-35.0,32.0,5907.503,4461.745,7039.695,19.22311,29.03602,43.34437,40.0,2024-01-12 16:19:34.176028,24611.109259521567,21300.37869635135,-8556.050392861012,True
-18.0,22.0,5823.726,6759.64,16032.6,-1.986893,5.72602,25.56437,40.0,2024-01-12 16:19:34.296064,-697.9322869805728,19143.381985404383,74918.39948015596,True
-18.0,22.0,5823.726,6759.64,16032.6,-1.986893,5.72602,25.56437,40.0,2024-01-12 16:19:34.296064,-697.9322869805728,19143.381985404383,74918.39948015596,True
-3.0,-3.0,720.4857,-708.5175,10924.57,2.913108,-11.77398,2.394372,51.0,2024-01-12 16:19:34.536098,-21260.489347342456,-31112.9152536724,-21280.443603822794,True
-3.0,-3.0,720.4857,-708.5175,10924.57,2.913108,-11.77398,2.394372,51.0,2024-01-12 16:19:34.536098,-21260.489347342456,-31112.9152536724,-21280.443603822794,True
1.0,-1.0,-179.523,-191.4912,9620.039,-1.986893,3.41602,1.134372,100.0,2024-01-12 16:19:34.776185,-3748.6773544590087,2153.4956078421574,-5433.576161974614,True
1.0,-1.0,-179.523,-191.4912,9620.039,-1.986893,3.41602,1.134372,100.0,2024-01-12 16:19:34.776185,-3748.6773544590087,2153.4956078421574,-5433.576161974614,True
13.0,11.0,-2001.083,1637.25,8028.269,-1.496892,19.02602,-174.4256,195.0,2024-01-12 16:19:34.955324,-10168.416704346906,10208.504010851908,-8885.66978714853,True
13.0,11.0,-2001.083,1637.25,8028.269,-1.496892,19.02602,-174.4256,195.0,2024-01-12 16:19:34.955324,-10168.416704346906,10208.504010851908,-8885.66978714853,True
-1.0,2.0,320.7478,404.5252,9225.089,-0.6568923,-4.49398,-204.8756,2000.0,2024-01-12 16:19:35.136017,12849.58908203417,-6822.205619476128,6623.499526821735,True
-1.0,2.0,320.7478,404.5252,9225.089,-0.6568923,-4.49398,-204.8756,2000.0,2024-01-12 16:19:35.136017,12849.58908203417,-6822.205619476128,6623.499526821735,False
4.0,0.0,-818.6249,26.33004,10050.89,-1.286892,4.04602,-200.2556,1570.0,2024-01-12 16:19:35.435560,-3803.703308039246,-1262.5738541711873,2756.869631405172,False
2.0,0.0,-378.1951,119.682,8528.539,-0.9368923,5.02602,5.894372,1823.0,2024-01-12 16:19:35.734068,1475.4371742130863,312.7285030886945,-5099.86667023999,False
-2.0,1.0,378.1951,165.1612,9079.077,-1.146892,-0.9939802,-0.2656279,1773.0,2024-01-12 16:19:35.856146,6195.958321728731,372.5421451858648,4509.723291665972,False
1.0,0.0,-172.3421,59.841,9622.433,0.1831077,1.66602,2.534372,1729.0,2024-01-12 16:19:36.035748,-3065.3177581541404,-586.4088373180699,3025.333793610325,False
0.0,3.0,98.13924,507.4517,9014.448,1.093108,0.1960198,-0.2656279,1685.0,2024-01-12 16:19:36.273571,1137.3220420228488,1882.1169525235155,-2556.460056428523,False
0.0,-1.0,21.54276,-239.364,8995.299,-2.896892,1.73602,-1.945628,1640.0,2024-01-12 16:19:36.455828,-420.2663272192563,-4097.596800122903,-105.06592339388574,False
-5.0,4.0,816.2313,641.4955,9098.226,0.3931077,-3.37398,4.494372,1609.0,2024-01-12 16:19:36.635965,4411.578631819116,4889.942099624175,571.3817816439692,False
0.0,-4.0,67.02192,-768.3585,9067.108,-1.846892,2.85602,3.164372,2000.0,2024-01-12 16:19:36.816208,-4156.662838501356,-7821.962572749012,-172.64470742275924,False
-4.0,0.0,593.6227,713.3047,10053.29,-2.406892,0.6860198,-0.5456278,2000.0,2024-01-12 16:19:37.056235,2193.923100317881,6172.902215167461,4108.6294458540115,False
0.0,-1.0,35.9046,-337.5032,10184.94,-3.946893,3.06602,1.624372,1490.0,2024-01-12 16:19:37.236385,-3095.854010546767,-5832.960865945046,730.7799056341917,False
-2.0,3.0,545.7499,718.092,10982.02,-4.926892,-1.48398,1.834372,1463.0,2024-01-12 16:19:37.415479,2846.8027962969168,5894.084670619898,4450.62369481948,False
-2.0,4.0,550.5372,890.4341,10993.99,0.04310766,3.76602,4.004372,1463.0,2024-01-12 16:19:37.596116,26.502322337062502,954.0797289591832,66.26549378034038,False
-4.0,5.0,758.7839,876.0723,9933.606,6.833108,-0.9239802,0.2243722,728.0,2024-01-12 16:19:37.775649,1159.9354993232444,-79.99532119443168,-5906.3459085516315,False
-2.0,1.0,505.058,270.4813,9828.286,-1.006892,1.87602,-0.4756279,646.0,2024-01-12 16:19:37.955733,-1408.9308322782704,-3362.8251260522875,-584.8381866240182,True
26.0,21.0,-6307.242,4655.63,12051.98,15.79311,30.99602,39.91437,1272.0,2024-01-12 16:19:38.196488,-28295.570185458248,18214.154223172933,9236.335693962741,True
26.0,-22.0,-4813.61,-3810.675,9045.565,-7.516892,45.90602,43.20437,1275.0,2024-01-12 16:19:38.316012,12496.502794417862,-70833.51460794485,-25153.23282353334,True
26.0,-22.0,-4813.61,-3810.675,9045.565,-7.516892,45.90602,43.20437,1275.0,2024-01-12 16:19:38.316012,12496.502794417862,-70833.51460794485,-25153.23282353334,True
-11.0,1.0,2166.244,303.9923,10816.86,5.013108,-3.09398,3.934372,1281.0,2024-01-12 16:19:38.556152,29065.769967518947,17134.4519863413,7376.093112351129,True
-11.0,1.0,2166.244,303.9923,10816.86,5.013108,-3.09398,3.934372,1281.0,2024-01-12 16:19:38.556152,29065.769967518947,17134.4519863413,7376.093112351129,True
0.0,3.0,-98.13924,528.9944,9497.964,1.583108,0.5460198,5.474372,1291.0,2024-01-12 16:19:38.735463,-12628.245004489407,1254.814818945854,-7355.354663127196,True
